transaction_id,timestamp,store_id,item_id,price,item_name,category,quantity,customer_id_hash,discount_flag,margin_pct
T0054,2023-01-04 18:00:00,STORE_B,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST078,1,0.4
T0054,2023-01-04 18:00:00,STORE_B,CHEESE,6.0,Cheese,Dairy,1,CUST037,1,0.35
T0054,2023-01-04 18:00:00,STORE_B,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST029,0,0.45
T0055,2023-01-04 12:05:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST008,0,0.3
T0055,2023-01-04 12:05:00,STORE_A,BUTTER,4.0,Butter,Dairy,1,CUST129,0,0.35
T0055,2023-01-04 12:05:00,STORE_A,JAM,3.5,Jam,Pantry,1,CUST157,0,0.35
T0055,2023-01-04 12:05:00,STORE_A,YOGURT,2.5,Yogurt,Dairy,1,CUST005,0,0.35
T0055,2023-01-04 12:05:00,STORE_A,EGGS,3.0,Eggs,Dairy,1,CUST175,0,0.35
T0056,2023-01-04 20:54:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST113,0,0.3
T0056,2023-01-04 20:54:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST072,1,0.25
T0057,2023-01-04 13:32:00,STORE_B,MILK,3.5,Milk,Dairy,1,CUST090,0,0.3
T0058,2023-01-05 19:08:00,STORE_B,BEEF,15.0,Beef,Meat,1,CUST143,0,0.25
T0059,2023-01-05 09:06:00,STORE_A,PASTA,1.5,Pasta,Pantry,1,CUST133,0,0.35
T0059,2023-01-05 09:06:00,STORE_A,BANANA,0.8,Banana,Produce,1,CUST037,0,0.5
T0059,2023-01-05 09:06:00,STORE_A,WATER,1.0,Water,Beverages,1,CUST015,0,0.1
T0059,2023-01-05 09:06:00,STORE_A,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST087,0,0.45
T0059,2023-01-05 09:06:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST108,0,0.4
T0059,2023-01-05 09:06:00,STORE_A,COFFEE,4.5,Coffee,Beverages,1,CUST021,0,0.4
T0059,2023-01-05 09:06:00,STORE_A,SANDWICH,8.5,Sandwich,Prepared,1,CUST080,0,0.2
T0060,2023-01-05 13:14:00,STORE_A,YOGURT,2.5,Yogurt,Dairy,1,CUST007,0,0.35
T0061,2023-01-05 09:38:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST121,0,0.3
T0061,2023-01-05 09:38:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST072,0,0.4
T0061,2023-01-05 09:38:00,STORE_A,COFFEE,4.5,Coffee,Beverages,1,CUST049,0,0.4
T0061,2023-01-05 09:38:00,STORE_A,POTATOES,4.0,Potatoes,Produce,1,CUST037,0,0.4
T0061,2023-01-05 09:38:00,STORE_A,EGGS,3.0,Eggs,Dairy,1,CUST152,0,0.35
T0062,2023-01-05 13:38:00,STORE_B,POTATOES,4.0,Potatoes,Produce,1,CUST153,0,0.4
T0062,2023-01-05 13:38:00,STORE_B,APPLES,2.5,Apples,Produce,1,CUST035,0,0.45
T0063,2023-01-05 09:02:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST188,0,0.25
T0063,2023-01-05 09:02:00,STORE_A,WATER,1.0,Water,Beverages,1,CUST027,0,0.1
T0064,2023-01-05 19:07:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST055,0,0.25
T0064,2023-01-05 19:07:00,STORE_A,RICE,2.5,Rice,Pantry,1,CUST145,0,0.3
T0065,2023-01-05 13:02:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST193,0,0.3
T0065,2023-01-05 13:02:00,STORE_A,BEEF,15.0,Beef,Meat,1,CUST180,0,0.25
T0065,2023-01-05 13:02:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST154,0,0.4
T0065,2023-01-05 13:02:00,STORE_A,WATER,1.0,Water,Beverages,1,CUST055,0,0.1
T0065,2023-01-05 13:02:00,STORE_A,TOMATOES,3.0,Tomatoes,Produce,1,CUST150,0,0.5
T0065,2023-01-05 13:02:00,STORE_A,SALAD,6.5,Salad,Prepared,1,CUST086,0,0.25
T0065,2023-01-05 13:02:00,STORE_A,POTATOES,4.0,Potatoes,Produce,1,CUST012,0,0.4
T0065,2023-01-05 13:02:00,STORE_A,COKE,2.5,Coke,Beverages,1,CUST042,0,0.15
T0066,2023-01-05 18:34:00,STORE_A,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST080,0,0.4
T0066,2023-01-05 18:34:00,STORE_A,APPLES,2.5,Apples,Produce,1,CUST125,0,0.45
T0066,2023-01-05 18:34:00,STORE_A,PASTA,1.5,Pasta,Pantry,1,CUST169,0,0.35
T0066,2023-01-05 18:34:00,STORE_A,WATER,1.0,Water,Beverages,1,CUST141,0,0.1
T0066,2023-01-05 18:34:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST136,0,0.4
T0066,2023-01-05 18:34:00,STORE_A,EGGS,3.0,Eggs,Dairy,1,CUST196,0,0.35
T0067,2023-01-05 13:44:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST080,0,0.25
T0067,2023-01-05 13:44:00,STORE_A,EGGS,3.0,Eggs,Dairy,1,CUST097,0,0.35
T0067,2023-01-05 13:44:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST103,0,0.4
T0067,2023-01-05 13:44:00,STORE_A,PASTA,1.5,Pasta,Pantry,1,CUST101,0,0.35
T0068,2023-01-05 13:28:00,STORE_A,BEEF,15.0,Beef,Meat,1,CUST181,0,0.25
T0068,2023-01-05 13:28:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST173,0,0.4
T0068,2023-01-05 13:28:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST188,1,0.4
T0068,2023-01-05 13:28:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST149,0,0.3
T0069,2023-01-06 18:25:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST021,0,0.3
T0069,2023-01-06 18:25:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST034,0,0.4
T0069,2023-01-06 18:25:00,STORE_A,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST200,0,0.45
T0069,2023-01-06 18:25:00,STORE_A,WATER,1.0,Water,Beverages,1,CUST145,0,0.1
T0069,2023-01-06 18:25:00,STORE_A,APPLES,2.5,Apples,Produce,1,CUST088,1,0.45
T0069,2023-01-06 18:25:00,STORE_A,RICE,2.5,Rice,Pantry,1,CUST069,0,0.3
T0070,2023-01-06 08:22:00,STORE_B,MILK,3.5,Milk,Dairy,1,CUST096,0,0.3
T0070,2023-01-06 08:22:00,STORE_B,CEREAL,5.0,Cereal,Breakfast,1,CUST138,1,0.4
T0070,2023-01-06 08:22:00,STORE_B,POTATOES,4.0,Potatoes,Produce,1,CUST112,1,0.4
T0070,2023-01-06 08:22:00,STORE_B,TEA,3.0,Tea,Beverages,1,CUST136,0,0.35
T0070,2023-01-06 08:22:00,STORE_B,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST153,0,0.4
T0071,2023-01-06 20:49:00,STORE_B,MILK,3.5,Milk,Dairy,1,CUST114,0,0.3
T0071,2023-01-06 20:49:00,STORE_B,SALAD,6.5,Salad,Prepared,1,CUST158,0,0.25
T0071,2023-01-06 20:49:00,STORE_B,APPLES,2.5,Apples,Produce,1,CUST172,0,0.45
T0072,2023-01-06 19:48:00,STORE_A,TEA,3.0,Tea,Beverages,1,CUST180,0,0.35
T0072,2023-01-06 19:48:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST095,0,0.25
T0072,2023-01-06 19:48:00,STORE_A,EGGS,3.0,Eggs,Dairy,1,CUST151,0,0.35
T0072,2023-01-06 19:48:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST022,0,0.4
T0072,2023-01-06 19:48:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST189,0,0.4
T0072,2023-01-06 19:48:00,STORE_A,JAM,3.5,Jam,Pantry,1,CUST003,0,0.35
T0072,2023-01-06 19:48:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST019,0,0.3
T0072,2023-01-06 19:48:00,STORE_A,BUTTER,4.0,Butter,Dairy,1,CUST030,0,0.35
T0073,2023-01-06 20:24:00,STORE_B,BREAD,2.0,Bread,Bakery,1,CUST086,0,0.25
T0073,2023-01-06 20:24:00,STORE_B,BANANA,0.8,Banana,Produce,1,CUST058,0,0.5
T0073,2023-01-06 20:24:00,STORE_B,YOGURT,2.5,Yogurt,Dairy,1,CUST014,1,0.35
T0073,2023-01-06 20:24:00,STORE_B,TOMATOES,3.0,Tomatoes,Produce,1,CUST181,0,0.5
T0073,2023-01-06 20:24:00,STORE_B,COFFEE,4.5,Coffee,Beverages,1,CUST075,0,0.4
T0073,2023-01-06 20:24:00,STORE_B,TEA,3.0,Tea,Beverages,1,CUST070,0,0.35
T0073,2023-01-06 20:24:00,STORE_B,SALAD,6.5,Salad,Prepared,1,CUST101,0,0.25
T0073,2023-01-06 20:24:00,STORE_B,WATER,1.0,Water,Beverages,1,CUST111,0,0.1
T0074,2023-01-06 13:09:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST120,0,0.3
T0074,2023-01-06 13:09:00,STORE_A,JAM,3.5,Jam,Pantry,1,CUST162,0,0.35
T0074,2023-01-06 13:09:00,STORE_A,COKE,2.5,Coke,Beverages,1,CUST147,0,0.15
T0074,2023-01-06 13:09:00,STORE_A,BUTTER,4.0,Butter,Dairy,1,CUST060,0,0.35
T0074,2023-01-06 13:09:00,STORE_A,SANDWICH,8.5,Sandwich,Prepared,1,CUST063,0,0.2
T0074,2023-01-06 13:09:00,STORE_A,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST150,1,0.45
T0074,2023-01-06 13:09:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST076,0,0.4
T0074,2023-01-06 13:09:00,STORE_A,TEA,3.0,Tea,Beverages,1,CUST117,0,0.35
T0075,2023-01-06 12:47:00,STORE_B,MILK,3.5,Milk,Dairy,1,CUST107,0,0.3
T0075,2023-01-06 12:47:00,STORE_B,POTATOES,4.0,Potatoes,Produce,1,CUST118,1,0.4
T0075,2023-01-06 12:47:00,STORE_B,CEREAL,5.0,Cereal,Breakfast,1,CUST081,0,0.4
T0075,2023-01-06 12:47:00,STORE_B,CHICKEN,12.0,Chicken,Meat,1,CUST051,0,0.2
T0075,2023-01-06 12:47:00,STORE_B,PASTA,1.5,Pasta,Pantry,1,CUST170,0,0.35
T0076,2023-01-06 09:50:00,STORE_B,BREAD,2.0,Bread,Bakery,1,CUST158,1,0.25
T0076,2023-01-06 09:50:00,STORE_B,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST135,1,0.45
T0076,2023-01-06 09:50:00,STORE_B,WATER,1.0,Water,Beverages,1,CUST014,0,0.1
T0076,2023-01-06 09:50:00,STORE_B,BUTTER,4.0,Butter,Dairy,1,CUST080,0,0.35
T0076,2023-01-06 09:50:00,STORE_B,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST106,0,0.4
T0077,2023-01-06 19:43:00,STORE_B,BREAD,2.0,Bread,Bakery,1,CUST185,0,0.25
T0078,2023-01-06 09:32:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST189,0,0.3
T0078,2023-01-06 09:32:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST178,0,0.25
T0078,2023-01-06 09:32:00,STORE_A,BEEF,15.0,Beef,Meat,1,CUST127,0,0.25
T0079,2023-01-06 20:21:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST076,0,0.4
T0079,2023-01-06 20:21:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST168,1,0.4
T0079,2023-01-06 20:21:00,STORE_A,BUTTER,4.0,Butter,Dairy,1,CUST059,0,0.35
T0079,2023-01-06 20:21:00,STORE_A,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST192,0,0.45
T0079,2023-01-06 20:21:00,STORE_A,YOGURT,2.5,Yogurt,Dairy,1,CUST049,0,0.35
T0079,2023-01-06 20:21:00,STORE_A,PASTA,1.5,Pasta,Pantry,1,CUST135,0,0.35
T0079,2023-01-06 20:21:00,STORE_A,TEA,3.0,Tea,Beverages,1,CUST154,0,0.35
T0080,2023-01-06 19:51:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST012,0,0.3
T0080,2023-01-06 19:51:00,STORE_A,CHEESE,6.0,Cheese,Dairy,1,CUST152,0,0.35
T0080,2023-01-06 19:51:00,STORE_A,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST041,0,0.4
T0080,2023-01-06 19:51:00,STORE_A,YOGURT,2.5,Yogurt,Dairy,1,CUST085,0,0.35
T0080,2023-01-06 19:51:00,STORE_A,RICE,2.5,Rice,Pantry,1,CUST137,0,0.3
T0080,2023-01-06 19:51:00,STORE_A,TEA,3.0,Tea,Beverages,1,CUST176,0,0.35
T0081,2023-01-06 09:41:00,STORE_B,BEEF,15.0,Beef,Meat,1,CUST119,0,0.25
T0081,2023-01-06 09:41:00,STORE_B,BREAD,2.0,Bread,Bakery,1,CUST063,0,0.25
T0081,2023-01-06 09:41:00,STORE_B,TOMATOES,3.0,Tomatoes,Produce,1,CUST021,0,0.5
T0081,2023-01-06 09:41:00,STORE_B,CHICKEN,12.0,Chicken,Meat,1,CUST162,0,0.2
T0082,2023-01-07 09:30:00,STORE_B,MILK,3.5,Milk,Dairy,1,CUST156,0,0.3
T0082,2023-01-07 09:30:00,STORE_B,CEREAL,5.0,Cereal,Breakfast,1,CUST190,0,0.4
T0082,2023-01-07 09:30:00,STORE_B,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST163,0,0.4
T0083,2023-01-07 08:50:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST067,1,0.3
T0083,2023-01-07 08:50:00,STORE_A,TEA,3.0,Tea,Beverages,1,CUST153,0,0.35
T0083,2023-01-07 08:50:00,STORE_A,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST143,0,0.4
T0083,2023-01-07 08:50:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST057,0,0.4
T0083,2023-01-07 08:50:00,STORE_A,BEEF,15.0,Beef,Meat,1,CUST046,0,0.25
T0083,2023-01-07 08:50:00,STORE_A,POTATOES,4.0,Potatoes,Produce,1,CUST145,0,0.4
T0083,2023-01-07 08:50:00,STORE_A,COKE,2.5,Coke,Beverages,1,CUST099,0,0.15
T0084,2023-01-07 20:17:00,STORE_A,SALAD,6.5,Salad,Prepared,1,CUST028,0,0.25
T0084,2023-01-07 20:17:00,STORE_A,SANDWICH,8.5,Sandwich,Prepared,1,CUST071,1,0.2
T0084,2023-01-07 20:17:00,STORE_A,EGGS,3.0,Eggs,Dairy,1,CUST073,0,0.35
T0085,2023-01-07 20:56:00,STORE_A,TEA,3.0,Tea,Beverages,1,CUST183,0,0.35
T0085,2023-01-07 20:56:00,STORE_A,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST062,0,0.4
T0085,2023-01-07 20:56:00,STORE_A,YOGURT,2.5,Yogurt,Dairy,1,CUST158,0,0.35
T0085,2023-01-07 20:56:00,STORE_A,BANANA,0.8,Banana,Produce,1,CUST011,0,0.5
T0086,2023-01-07 09:20:00,STORE_B,BREAD,2.0,Bread,Bakery,1,CUST051,0,0.25
T0086,2023-01-07 09:20:00,STORE_B,JAM,3.5,Jam,Pantry,1,CUST157,0,0.35
T0086,2023-01-07 09:20:00,STORE_B,CHEESE,6.0,Cheese,Dairy,1,CUST055,0,0.35
T0086,2023-01-07 09:20:00,STORE_B,POTATOES,4.0,Potatoes,Produce,1,CUST028,0,0.4
T0086,2023-01-07 09:20:00,STORE_B,RICE,2.5,Rice,Pantry,1,CUST076,0,0.3
T0086,2023-01-07 09:20:00,STORE_B,SANDWICH,8.5,Sandwich,Prepared,1,CUST086,0,0.2
T0086,2023-01-07 09:20:00,STORE_B,WATER,1.0,Water,Beverages,1,CUST162,0,0.1
T0087,2023-01-07 08:00:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST136,1,0.25
T0087,2023-01-07 08:00:00,STORE_A,JAM,3.5,Jam,Pantry,1,CUST124,1,0.35
T0087,2023-01-07 08:00:00,STORE_A,COFFEE,4.5,Coffee,Beverages,1,CUST039,0,0.4
T0087,2023-01-07 08:00:00,STORE_A,COKE,2.5,Coke,Beverages,1,CUST177,0,0.15
T0087,2023-01-07 08:00:00,STORE_A,APPLES,2.5,Apples,Produce,1,CUST106,0,0.45
T0087,2023-01-07 08:00:00,STORE_A,BUTTER,4.0,Butter,Dairy,1,CUST126,0,0.35
T0087,2023-01-07 08:00:00,STORE_A,YOGURT,2.5,Yogurt,Dairy,1,CUST088,0,0.35
T0087,2023-01-07 08:00:00,STORE_A,CHEESE,6.0,Cheese,Dairy,1,CUST041,1,0.35
T0088,2023-01-07 18:50:00,STORE_B,JAM,3.5,Jam,Pantry,1,CUST158,1,0.35
T0088,2023-01-07 18:50:00,STORE_B,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST177,0,0.4
T0088,2023-01-07 18:50:00,STORE_B,CHEESE,6.0,Cheese,Dairy,1,CUST082,0,0.35
T0089,2023-01-07 13:29:00,STORE_A,EGGS,3.0,Eggs,Dairy,1,CUST117,0,0.35
T0090,2023-01-07 19:02:00,STORE_B,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST122,0,0.45
T0090,2023-01-07 19:02:00,STORE_B,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST108,0,0.4
T0090,2023-01-07 19:02:00,STORE_B,JAM,3.5,Jam,Pantry,1,CUST195,0,0.35
T0090,2023-01-07 19:02:00,STORE_B,TEA,3.0,Tea,Beverages,1,CUST172,0,0.35
T0090,2023-01-07 19:02:00,STORE_B,CEREAL,5.0,Cereal,Breakfast,1,CUST063,0,0.4
T0090,2023-01-07 19:02:00,STORE_B,BREAD,2.0,Bread,Bakery,1,CUST075,1,0.25
T0090,2023-01-07 19:02:00,STORE_B,YOGURT,2.5,Yogurt,Dairy,1,CUST057,0,0.35
T0090,2023-01-07 19:02:00,STORE_B,BEEF,15.0,Beef,Meat,1,CUST124,1,0.25
T0091,2023-01-07 20:33:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST109,0,0.3
T0091,2023-01-07 20:33:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST158,0,0.25
T0091,2023-01-07 20:33:00,STORE_A,POTATOES,4.0,Potatoes,Produce,1,CUST187,1,0.4
T0091,2023-01-07 20:33:00,STORE_A,YOGURT,2.5,Yogurt,Dairy,1,CUST045,0,0.35
T0091,2023-01-07 20:33:00,STORE_A,SALAD,6.5,Salad,Prepared,1,CUST155,0,0.25
T0091,2023-01-07 20:33:00,STORE_A,CHICKEN,12.0,Chicken,Meat,1,CUST107,0,0.2
T0091,2023-01-07 20:33:00,STORE_A,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST051,0,0.45
T0091,2023-01-07 20:33:00,STORE_A,CHEESE,6.0,Cheese,Dairy,1,CUST059,1,0.35
T0092,2023-01-07 18:29:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST087,0,0.25
T0092,2023-01-07 18:29:00,STORE_A,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST042,0,0.45
T0093,2023-01-07 18:50:00,STORE_B,MILK,3.5,Milk,Dairy,1,CUST129,0,0.3
T0093,2023-01-07 18:50:00,STORE_B,BREAD,2.0,Bread,Bakery,1,CUST024,0,0.25
T0094,2023-01-07 18:46:00,STORE_B,YOGURT,2.5,Yogurt,Dairy,1,CUST005,0,0.35
T0094,2023-01-07 18:46:00,STORE_B,JAM,3.5,Jam,Pantry,1,CUST020,0,0.35
T0095,2023-01-08 13:05:00,STORE_B,APPLES,2.5,Apples,Produce,1,CUST135,0,0.45
T0096,2023-01-08 20:08:00,STORE_B,BEEF,15.0,Beef,Meat,1,CUST184,0,0.25
T0096,2023-01-08 20:08:00,STORE_B,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST047,0,0.45
T0096,2023-01-08 20:08:00,STORE_B,SANDWICH,8.5,Sandwich,Prepared,1,CUST114,0,0.2
T0096,2023-01-08 20:08:00,STORE_B,CEREAL,5.0,Cereal,Breakfast,1,CUST113,0,0.4
T0096,2023-01-08 20:08:00,STORE_B,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST030,1,0.4
T0096,2023-01-08 20:08:00,STORE_B,CHICKEN,12.0,Chicken,Meat,1,CUST065,1,0.2
T0096,2023-01-08 20:08:00,STORE_B,YOGURT,2.5,Yogurt,Dairy,1,CUST037,0,0.35
T0096,2023-01-08 20:08:00,STORE_B,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST037,0,0.4
T0097,2023-01-08 18:59:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST013,0,0.4
T0097,2023-01-08 18:59:00,STORE_A,BEEF,15.0,Beef,Meat,1,CUST159,0,0.25
T0097,2023-01-08 18:59:00,STORE_A,WATER,1.0,Water,Beverages,1,CUST039,0,0.1
T0097,2023-01-08 18:59:00,STORE_A,EGGS,3.0,Eggs,Dairy,1,CUST120,0,0.35
T0097,2023-01-08 18:59:00,STORE_A,BANANA,0.8,Banana,Produce,1,CUST027,0,0.5
T0097,2023-01-08 18:59:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST053,1,0.3
T0097,2023-01-08 18:59:00,STORE_A,SANDWICH,8.5,Sandwich,Prepared,1,CUST145,0,0.2
T0097,2023-01-08 18:59:00,STORE_A,COFFEE,4.5,Coffee,Beverages,1,CUST181,0,0.4
T0098,2023-01-08 12:52:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST049,1,0.25
T0098,2023-01-08 12:52:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST093,0,0.4
T0098,2023-01-08 12:52:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST096,1,0.3
T0099,2023-01-08 08:22:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST060,0,0.25
T0099,2023-01-08 08:22:00,STORE_A,JAM,3.5,Jam,Pantry,1,CUST120,0,0.35
T0099,2023-01-08 08:22:00,STORE_A,POTATOES,4.0,Potatoes,Produce,1,CUST175,0,0.4
T0099,2023-01-08 08:22:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST149,0,0.4
T0099,2023-01-08 08:22:00,STORE_A,APPLES,2.5,Apples,Produce,1,CUST101,0,0.45
T0099,2023-01-08 08:22:00,STORE_A,SALAD,6.5,Salad,Prepared,1,CUST108,0,0.25
T0099,2023-01-08 08:22:00,STORE_A,YOGURT,2.5,Yogurt,Dairy,1,CUST196,0,0.35
T0099,2023-01-08 08:22:00,STORE_A,CHEESE,6.0,Cheese,Dairy,1,CUST094,0,0.35
T0100,2023-01-08 13:18:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST100,0,0.25
T0100,2023-01-08 13:18:00,STORE_A,TEA,3.0,Tea,Beverages,1,CUST173,0,0.35
T0100,2023-01-08 13:18:00,STORE_A,TOMATOES,3.0,Tomatoes,Produce,1,CUST137,1,0.5
T0101,2023-01-08 20:35:00,STORE_A,SANDWICH,8.5,Sandwich,Prepared,1,CUST131,1,0.2
T0101,2023-01-08 20:35:00,STORE_A,WATER,1.0,Water,Beverages,1,CUST017,0,0.1
T0102,2023-01-08 13:23:00,STORE_B,CEREAL,5.0,Cereal,Breakfast,1,CUST126,0,0.4
T0102,2023-01-08 13:23:00,STORE_B,PASTA,1.5,Pasta,Pantry,1,CUST043,0,0.35
T0102,2023-01-08 13:23:00,STORE_B,WATER,1.0,Water,Beverages,1,CUST135,0,0.1
T0102,2023-01-08 13:23:00,STORE_B,BUTTER,4.0,Butter,Dairy,1,CUST051,0,0.35
T0102,2023-01-08 13:23:00,STORE_B,YOGURT,2.5,Yogurt,Dairy,1,CUST075,1,0.35
T0103,2023-01-08 20:24:00,STORE_B,POTATOES,4.0,Potatoes,Produce,1,CUST090,0,0.4
T0103,2023-01-08 20:24:00,STORE_B,MILK,3.5,Milk,Dairy,1,CUST106,0,0.3
T0103,2023-01-08 20:24:00,STORE_B,CHEESE,6.0,Cheese,Dairy,1,CUST025,0,0.35
T0103,2023-01-08 20:24:00,STORE_B,TOMATOES,3.0,Tomatoes,Produce,1,CUST045,0,0.5
T0103,2023-01-08 20:24:00,STORE_B,YOGURT,2.5,Yogurt,Dairy,1,CUST181,0,0.35
T0103,2023-01-08 20:24:00,STORE_B,TEA,3.0,Tea,Beverages,1,CUST068,0,0.35
T0103,2023-01-08 20:24:00,STORE_B,WATER,1.0,Water,Beverages,1,CUST156,0,0.1
T0103,2023-01-08 20:24:00,STORE_B,COKE,2.5,Coke,Beverages,1,CUST065,0,0.15
T0104,2023-01-08 13:37:00,STORE_A,PEANUT_BUTTER,4.0,Peanut Butter,Pantry,1,CUST003,0,0.4
T0104,2023-01-08 13:37:00,STORE_A,BUTTER,4.0,Butter,Dairy,1,CUST093,0,0.35
T0104,2023-01-08 13:37:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST108,0,0.4
T0104,2023-01-08 13:37:00,STORE_A,RICE,2.5,Rice,Pantry,1,CUST075,0,0.3
T0104,2023-01-08 13:37:00,STORE_A,PASTA,1.5,Pasta,Pantry,1,CUST011,0,0.35
T0104,2023-01-08 13:37:00,STORE_A,BANANA,0.8,Banana,Produce,1,CUST070,0,0.5
T0104,2023-01-08 13:37:00,STORE_A,APPLES,2.5,Apples,Produce,1,CUST068,0,0.45
T0104,2023-01-08 13:37:00,STORE_A,COFFEE,4.5,Coffee,Beverages,1,CUST048,0,0.4
T0105,2023-01-08 12:25:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST081,0,0.25
T0105,2023-01-08 12:25:00,STORE_A,BEEF,15.0,Beef,Meat,1,CUST088,0,0.25
T0105,2023-01-08 12:25:00,STORE_A,COKE,2.5,Coke,Beverages,1,CUST093,0,0.15
T0105,2023-01-08 12:25:00,STORE_A,POTATOES,4.0,Potatoes,Produce,1,CUST137,0,0.4
T0105,2023-01-08 12:25:00,STORE_A,CEREAL,5.0,Cereal,Breakfast,1,CUST036,0,0.4
T0105,2023-01-08 12:25:00,STORE_A,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST156,0,0.4
T0106,2023-01-08 12:20:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST113,0,0.25
T0106,2023-01-08 12:20:00,STORE_A,OATMEAL,3.5,Oatmeal,Breakfast,1,CUST090,0,0.4
T0106,2023-01-08 12:20:00,STORE_A,WATER,1.0,Water,Beverages,1,CUST018,0,0.1
T0106,2023-01-08 12:20:00,STORE_A,SALAD,6.5,Salad,Prepared,1,CUST093,0,0.25
T0106,2023-01-08 12:20:00,STORE_A,SANDWICH,8.5,Sandwich,Prepared,1,CUST091,0,0.2
T0106,2023-01-08 12:20:00,STORE_A,JAM,3.5,Jam,Pantry,1,CUST193,0,0.35
T0106,2023-01-08 12:20:00,STORE_A,CORNFLAKES,4.5,Cornflakes,Breakfast,1,CUST058,0,0.45
T0106,2023-01-08 12:20:00,STORE_A,COFFEE,4.5,Coffee,Beverages,1,CUST148,0,0.4
T0107,2023-01-08 09:58:00,STORE_A,BREAD,2.0,Bread,Bakery,1,CUST116,0,0.25
T0107,2023-01-08 09:58:00,STORE_A,MILK,3.5,Milk,Dairy,1,CUST136,0,0.3
